scorer,,,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden,Jaden
bodyparts,,,front_left_paw,front_left_paw,front_right_paw,front_right_paw,back_left_paw,back_left_paw,back_right_paw,back_right_paw,nose,nose,neck,neck,tail_base,tail_base,tail_tip,tail_tip,centroid,centroid
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,GOPR0036,img0048.png,997.6459748147518,603.6410964702196,993.2599337759096,601.331722932302,1002.1833781581794,627.2676441585444,901.2259723665949,574.959194438012,984.5877767344381,526.6929521546037,987.0568460406199,545.5960511156618,954.9440517755068,599.0993098028955,808.9873657226562,760.9591064453125,983.5511774106611,596.1609104812936
labeled-data,GOPR0036,img0055.png,,,950.9361608634119,470.2748924173477,976.3020643216078,648.4212334708914,899.3101297072179,641.9279377805212,956.1662697200798,403.33408612724753,961.4703555555677,440.46268697566273,940.8802212101693,619.1148693710074,,,958.9872311529284,557.0666983995031
labeled-data,GOPR0036,img0060.png,972.1710815429688,473.0630187988281,952.6631469726562,415.82281494140625,978.3550368862891,553.6608416153368,933.4019992383487,555.6154875340052,942.1375341100937,319.144869626203,946.5893833453749,359.4909714709061,893.5062376065682,582.1989738959666,,,953.1057925568183,479.6176501521645
labeled-data,GOPR0036,img0084.png,992.34521484375,293.2613525390625,919.9741821289062,318.14117431640625,1014.0050048828125,402.8919677734375,913.9630737304688,449.8349914550781,903.58984375,224.52528381347656,918.4837036132812,253.66627502441406,950.4065873881518,515.2825708328429,685.4358091188503,714.1509580446315,961.0975952148438,382.28607177734375
labeled-data,GOPR0036,img0110.png,1001.9310302734375,302.0680236816406,999.6071166992188,298.5122375488281,1010.6923217773438,401.1739807128906,912.63037109375,340.10626220703125,1078.4312744140625,253.30064392089844,1044.08740234375,276.1081848144531,931.6646118164062,439.6424560546875,855.5126953125,709.1781616210938,979.3956909179688,349.2972412109375
labeled-data,GOPR0036,img0168.png,1044.146728515625,314.4007873535156,1089.930908203125,300.46002197265625,992.2468872070312,292.27032470703125,1033.60302734375,238.77708435058594,1019.3790283203125,399.70501708984375,1032.0775146484375,366.35980224609375,934.9833374023438,220.8346405029297,808.178801143365,395.654690909777,1029.216796875,277.9906921386719
labeled-data,GOPR0036,img0174.png,1045.0317999021804,314.6994903913765,1090.1917869903327,298.6028613302529,993.1648840385598,292.3430611398159,1032.9593281063376,238.68763093607055,1032.9593281063376,404.1252073976188,1041.0076426368994,368.3549205951219,935.9324251545647,219.90823036475967,784.7575621582099,369.12547405054755,1028.1172737908944,277.46454085494236
labeled-data,GOPR0036,img0376.png,929.0964205596226,332.4759216308594,964.7839837028129,371.96877088639053,992.2554321289062,286.8153991699219,1035.995849609375,235.93861389160156,844.7983698182545,377.37067454060593,887.1454197350419,363.24715437160825,958.0965894584796,211.4446258544922,668.626954811531,155.32654410512657,1012.9437062367837,309.3363282531258
labeled-data,GOPR0036,img0411.png,819.3035932897938,386.3122911690524,906.6425998986676,403.1262175750388,978.9988483727901,271.4887602851984,1032.9298724433447,244.94724741469776,740.0282893071146,454.2632390919065,781.6208895265423,438.33415815680644,974.3583063163837,239.2963333861444,719.2550122865537,88.553477823063,945.3174276481352,336.7753418718062
labeled-data,GOPR0036,img0496.png,818.908263689023,386.9878513311585,913.5248580344178,398.58302220681963,794.3265014326214,310.9235303868216,919.5543468897615,290.97983648068447,924.7450822689016,464.9134243557411,901.9019147031669,430.28023482059484,848.3488993688866,244.13921516291114,727.442244910575,1.3272278521499092,864.5294024095592,337.36974901624393
labeled-data,GOPR0036,img0503.png,817.4660034179688,387.8145751953125,907.9051513671875,397.1291809082031,794.7071533203125,311.48626708984375,916.7410888671875,291.34912109375,955.2955322265625,434.3509521484375,922.9673195158796,407.3162459780066,847.35498046875,243.2913818359375,797.1643669786737,2.8808000186391562,856.6822509765625,336.9313049316406
labeled-data,GOPR0036,img0526.png,916.8047330075707,407.2773917573679,905.049038968194,396.9611704575068,781.5639807108982,332.1105500352935,912.5949359692405,292.0575761535153,948.8925734414843,360.96973410593586,907.5923943294652,372.7697852807985,815.3435612297861,258.96835436716486,842.289752104499,-0.5316234171980155,846.080870665399,341.94048347166813
labeled-data,GOPR0036,img0540.png,909.1143798828125,407.9183654785156,908.7772788262102,396.95408452553846,781.0226440429688,333.4808044433594,912.1250610351562,292.08984375,954.5441564118705,412.25208495773,916.7020780710432,395.5200802341177,820.2579345703125,258.49395751953125,,,849.9730834960938,341.7118835449219
labeled-data,GOPR0036,img0560.png,815.502637702087,358.71079807114216,850.2376851605259,370.57154598377986,785.8507679204929,311.26780642059157,915.4351748590029,288.3300392227692,811.7218582202904,410.40943801912397,824.093442749771,389.0403374682028,868.7454227054194,223.62575849833075,,,852.6889625449344,306.44631668153846
labeled-data,GOPR0036,img0584.png,767.6705101879579,299.1964230706691,744.991943359375,342.3393859863281,806.0640258789062,267.7021789550781,916.1068115234375,286.43914794921875,704.9712524414062,288.1610107421875,741.637451171875,303.5541076660156,895.0286865234375,224.31268310546875,821.3878784179688,0.7632341384887695,841.880615234375,305.8114013671875
labeled-data,GOPR0036,img0613.png,740.9398224681603,290.9650618490574,740.9398224681603,342.04927005430886,835.5475378149557,262.129987287896,918.0920496615385,290.0118091184634,712.5104792795049,249.5020986059297,732.7120694330972,270.35535295802487,917.4039569205981,235.24536767086096,821.9003869326938,9.652117736746604,838.7702373054727,309.93545437221235
labeled-data,GOPR0036,img0636.png,753.8306325587283,214.98689343266787,700.3521843158411,252.90797491398794,836.6469118042867,253.39412827605588,921.0371541803477,291.14596987282914,752.0218413248455,165.45570904507542,749.165244487851,185.92798637686863,934.3320276337852,238.05268770680254,836.4396173350217,27.72943446597765,833.4333887551104,297.4930774389558
labeled-data,GOPR0036,img0679.png,766.9973754882812,170.05299377441406,767.9066276201545,215.70820775279583,899.0865478515625,206.4099578857422,931.4431762695312,290.1251525878906,726.588250918618,183.36858874221238,765.744504841402,192.7992432505318,1001.7982972765896,249.33991965032314,990.1068115234375,104.94019317626953,861.0603277526878,229.10693959655725
labeled-data,GOPR0036,img0680.png,766.1420700809524,171.05590524703968,778.5310526084673,217.7445455225349,898.0829472686585,205.21947319660092,931.5896850300112,290.64194377768877,726.1293339328547,189.49110297557502,764.0063929526893,195.68016490692054,1001.3788531465032,249.35675716625306,989.0750456942776,103.25875247269411,864.982939135066,233.2977585120861
labeled-data,GOPR0036,img0709.png,845.712301634603,200.07195000972646,795.0314598955157,223.3577421601179,940.6818068754152,199.61536584991487,928.8106187203136,289.10586117298783,863.9756680270668,146.19501915195804,858.4966581093277,179.9822469780162,1001.8640842901691,247.55670263013255,1028.80120509381,104.50476727428833,896.4380266377229,239.50978696034312
labeled-data,GOPR0036,img0889.png,704.6661987304688,258.70794677734375,650.6155544367195,345.40595077048215,820.8766902434427,202.74577039119347,880.7243041992188,243.13499450683594,574.4352705438057,372.19197059337296,618.8049530069857,347.45070182567076,904.2508921005708,213.5401238151929,1201.21875,104.80316925048828,782.7717413354413,268.43566467204033
labeled-data,GOPR0036,img0892.png,,,612.8068312711468,355.6847775646927,723.454878244749,240.0757079897797,872.6756907498253,250.521423483399,531.1390595676045,388.74181355340636,570.7357510306206,367.1965549632359,845.0054471005126,221.38583318923125,1109.593458724384,116.31837995894341,713.0746230931491,296.9929680843064
labeled-data,GOPR0036,img0962.png,525.772765284569,403.43740594120834,516.8232263439626,425.46704025654736,611.9920735871985,296.4684838754505,700.869072462654,321.27136728255437,491.640667047152,459.640900376221,522.6869521545044,438.5572291466011,709.6290995020677,256.1361397586294,931.760966733483,110.94669868665866,617.2085247587676,356.0831727107409
labeled-data,GOPR0036,img1037.png,499.6456117899549,451.6392843578185,529.5005713600169,464.9722767301217,600.539794921875,297.8511657714844,643.1113891601562,337.3866882324219,484.5850524902344,560.252197265625,495.6870422363281,515.8690795898438,632.2533569335938,270.51824951171875,474.0413083666798,118.76693568980936,569.34716796875,381.40411376953125
labeled-data,GOPR0036,img1057.png,480.30972422606044,492.8775629663219,521.6128538778278,557.2336021911685,567.0580392388295,360.81501161571646,646.6052702136271,354.046762295104,467.4357111575049,650.3128342560906,478.43071774046956,614.322427586,621.7682593702534,338.3977783537756,535.8666498297563,135.60307520494302,569.0563733760398,446.13863984888644
labeled-data,GOPR0036,img1078.png,498.69394630724014,628.1793419560335,520.395751953125,561.0318603515625,521.8457641601562,420.2324523925781,591.9601440429688,452.1332702636719,526.8723754882812,696.5672607421875,527.489013671875,659.8781127929688,582.1318359375,368.56304931640625,530.9229618682485,163.80454905978138,537.8111898522914,489.85141432910444
labeled-data,GOPR0036,img1169.png,518.3479721685717,655.532836436031,556.4962768554688,692.3590698242188,490.8215026855469,492.68939208984375,576.7144165039062,475.6072082519531,563.6023421654713,715.346990732198,562.4845823956056,674.6893427925213,539.5238647460938,440.8438415527344,407.6967069468611,175.7969713302911,546.2554321289062,564.6609497070312
labeled-data,GOPR0036,img1221.png,515.3339417716322,638.8316190609478,586.9303588867188,603.486328125,468.25499728641597,585.2446706229168,538.7118530273438,519.8262939453125,577.0364029801051,654.8629324514898,570.4922135269801,625.4902345583216,490.45535707290276,480.70312451031907,283.4909357810534,365.6922912900185,528.4999389648438,575.8588256835938
labeled-data,GOPR0036,img1309.png,507.9971939938963,610.7712647779406,559.2212653055323,627.162967597664,458.0025003937397,577.9878591384936,538.3218442103848,518.9777289874891,476.4431660659286,670.6009800699312,506.358023711924,639.4567447124566,491.23377292505427,461.3627276867237,310.8751939939913,316.92827462063235,525.5365810934879,568.4073996329311
labeled-data,GOPR0036,img1468.png,418.7053527832031,515.2667846679688,461.38134765625,582.7142333984375,523.5450439453125,465.0670166015625,606.7144165039062,508.76129150390625,279.0880432128906,538.6106567382812,320.7630310058594,541.370849609375,620.2449951171875,469.2703552246094,782.9841652442549,219.82412693318477,513.6806030273438,524.0035400390625
labeled-data,GOPR0036,img1469.png,419.3039231828284,514.9535875246083,,,524.1706271290877,464.5009171727878,606.1897510064778,509.881112696786,279.90327172060665,541.6424972859262,325.9480101451786,542.3050115078624,622.9065923692723,466.25401407808977,792.1889174756179,231.02938376056886,514.6442591742588,523.639532342691
labeled-data,GOPR0036,img1514.png,513.5474853515625,561.8135986328125,572.9588656826157,563.0484796340766,547.8252563476562,435.3016662597656,628.0191040039062,468.3309631347656,585.4347534179688,635.3897094726562,572.3681640625,592.4306030273438,642.2894287109375,376.70233154296875,666.6338917625359,134.4687563047323,567.9011840820312,488.73297119140625
labeled-data,GOPR0036,img1544.png,522.219970703125,564.0628662109375,602.1777954101562,585.6658935546875,496.9090576171875,511.2802734375,589.9591045536873,485.0640872293334,693.7190823443224,662.5699928099551,662.7363891601562,634.1480712890625,529.9522799845138,444.3345447027264,592.76247833975,197.4517936564973,571.371337890625,528.2677001953125
labeled-data,GOPR0036,img1580.png,592.7449891261479,613.2109855256244,641.9852053515943,578.6207509870877,509.321482297912,551.7624512277532,573.6186241460157,482.5819821506796,704.654571456708,605.4790507464222,668.0296172394338,593.6776766097448,474.1548654096222,485.5973734586205,,,579.0160260618725,551.4866364142762
labeled-data,GOPR0036,img1681.png,523.630271569649,655.8281270119663,595.4090548471036,645.026465450796,506.81056566992606,546.2713215726016,575.174621072744,484.06003115603727,492.4175735889522,703.1726896849294,516.9842291433092,687.3067246394071,509.607991454045,460.35117433542115,566.9463234533398,559.4070344715135,,
labeled-data,GOPR0036,img1712.png,494.66573461281456,640.2404934613307,515.9950561523438,677.7554321289062,505.64459228515625,543.0189208984375,580.270263671875,492.3709411621094,471.0728759765625,659.598388671875,507.2825524651877,643.8054855392838,520.6412353515625,449.5241394042969,311.22588396568875,315.194580078125,558.375,568.3106689453125
labeled-data,GOPR0036,img1758.png,465.4613106489954,581.3907028629234,466.392984417105,623.0054645051507,495.97530430812947,542.0051774688018,580.983492390821,493.72382792669055,305.45548075277077,627.2287962111694,368.9850731339561,618.2387595534544,558.3751787231502,455.219428160224,386.9651464493859,252.04459969586702,504.09077408803137,575.86030443464
labeled-data,GOPR0036,img1828.png,731.5120849609375,838.2903442382812,777.5223388671875,811.845703125,602.0447387695312,669.0573120117188,717.8823852539062,700.47216796875,808.1880426263473,893.282188625561,777.7242431640625,868.462158203125,654.9903564453125,611.4150390625,501.2460131028418,372.01400140604323,702.6253662901264,748.0144985740037
labeled-data,GOPR0037,img0012.png,960.8157619725363,605.2450538666076,954.6543469495862,641.8027830027784,1038.1161038800171,663.9166203367172,963.944020087792,688.5777820428818,885.6420003139513,607.943361680033,929.1131330874435,619.0624382033709,,,,,987.0670102027636,652.7151764993574
labeled-data,GOPR0037,img0020.png,948.4554760589428,600.9592903065765,842.4791376642007,654.7689815070075,975.5657021599234,589.0472212622062,979.2625511736934,680.646924603398,754.987044338309,616.5682083647168,826.0486976030003,630.123321415207,,,,,936.1326460130425,638.3385414458073
labeled-data,GOPR0037,img0023.png,816.223388671875,600.2933349609375,834.6444702148438,659.806396484375,942.4239501953125,597.7064819335938,963.1505737304688,693.9783325195312,722.5039672851562,622.9183959960938,775.5773315429688,626.4727783203125,1017.549072265625,651.8412475585938,,,902.7933349609375,639.3895263671875
labeled-data,GOPR0037,img0029.png,748.3998324757312,602.2800830474157,838.0284320411774,657.4750963391311,942.8483196685636,593.1653102102516,960.5714890741604,688.3640487317425,673.9625209722251,628.611649021445,729.1575342639405,628.1052727527137,1002.0943431101298,622.535133796669,1082.1017935696807,578.9867746857742,,
labeled-data,GOPR0037,img0048.png,688.229736328125,552.57373046875,651.311472317711,570.1156077463341,790.2908325195312,578.26953125,825.0814208984375,674.1376342773438,631.9478149414062,505.5227966308594,655.05908203125,541.5508422851562,902.4639892578125,620.4938354492188,1030.773005176209,648.7571600535725,756.0413208007812,611.8042602539062
labeled-data,GOPR0037,img0054.png,692.9977748343923,479.56441178952656,644.3856530361843,558.5591097116146,783.6391269373012,568.1802588175101,820.6045945546887,669.4555125637769,642.8665242299903,432.9777950662438,658.0578122919303,486.6536795517652,857.5700621720761,640.0856889773597,1002.9000512979691,652.745095695643,762.3713236505852,609.1967365847481
labeled-data,GOPR0037,img0071.png,611.4711955686475,411.20361551079634,569.4419652639467,376.7700292370656,748.699164394839,550.9634656806447,647.9302869173036,567.1675062800473,569.4419652639467,312.96661937691744,584.6332533258867,350.4384632630362,729.9632424517797,597.5500824039275,972.517475174089,655.783353308031,654.0068021420796,485.6409270143026
labeled-data,GOPR0037,img0096.png,583.5323474588067,284.4626979592538,571.5371444296226,350.76951470391043,675.4955706825515,456.3939413775594,582.8659472905186,432.4035353191912,491.5691242350618,254.14149030214946,524.5559325653181,270.4682944252056,668.6167650551812,490.9108145752874,923.6644970366337,621.6733143957023,622.8769934102211,374.0553189860798
